14,14,0,392.3249831199646
14,15,1,1074.2662556171417
12,12,2,1750.322238445282
11,11,3,2419.7394461631775
9,9,4,3082.929978609085
7,7,5,3740.14128446579
7,7,6,4392.988081455231
6,6,7,5037.011216402054
5,5,8,5674.594119548798
4,4,9,6303.99621629715
3,3,10,6920.29945230484
3,3,11,7530.31044793129
3,3,12,8129.356584072113
2,2,13,8719.777745008469
2,2,14,9298.523890018463
2,2,15,9864.623351335526
1,1,16,10422.136299610138
1,1,17,10971.619707107544
1,1,18,11513.242518901825
1,1,19,12052.199804782867
1,1,20,12589.615619182587
1,1,21,13125.920410871506
1,1,22,13660.648921251297
1,1,23,14191.91660284996
1,1,24,14720.977324485779
1,1,25,15247.50871682167
1,1,26,15771.764075994492
1,1,27,16294.237153053284
1,1,28,16818.097601652145
1,1,29,17339.69986486435
1,1,30,17865.20990586281
1,1,31,18391.671510457993
1,1,32,18913.748512506485
1,1,33,19435.798532247543
1,1,34,19957.150448322296
1,1,35,20480.33454489708
1,1,36,21001.72552537918
1,1,37,21523.295887708664
1,1,38,22046.28159880638
1,1,39,22569.070080041885
1,1,40,23091.371687173843
1,1,41,23615.243836402893
1,1,42,24137.939781665802
1,1,43,24660.742688417435
1,1,44,25182.610362529755
1,1,45,25706.043278694153
1,1,46,26227.463880300522
1,1,47,26749.776990652084
1,1,48,27271.091646432877
1,1,49,27793.70087981224
1,1,50,28315.987042188644
1,1,51,28839.30113172531
1,1,52,29360.32311987877
1,1,53,29883.166894197464
1,1,54,30406.38259577751
1,1,55,30927.59679365158
1,1,56,31447.72771000862
1,1,57,31969.185519695282
1,1,58,32491.34544658661
1,1,59,33013.11903882027
1,1,60,33536.98302578926
1,1,61,34058.13508462906
1,1,62,34580.35977911949
1,1,63,35103.91115355492
1,1,64,35624.70965600014
1,1,65,36146.87918615341
1,1,66,36668.483496427536
1,1,67,37189.69628763199
1,1,68,37711.63858246803
1,1,69,38232.92857336998
1,1,70,38755.04251766205
1,1,71,39277.020520448685
1,1,72,39800.40900683403
1,1,73,40321.541243076324
1,1,74,40843.2561275959
1,1,75,41365.156148672104
1,1,76,41886.453447818756
1,1,77,42411.78564119339
1,1,78,42932.57589221001
1,1,79,43453.08155083656
1,1,80,43972.62585043907
1,1,81,44492.060500621796
1,1,82,45010.79749536514
1,1,83,45531.5502910614
1,1,84,46056.30554151535
1,1,85,46577.2809574604
1,1,86,47097.58285117149
1,1,87,47621.70400619507
1,1,88,48145.613444805145
1,1,89,48667.82220673561
1,1,90,49187.90562582016
1,1,91,49710.63269019127
1,1,92,50234.59050607681
1,1,93,50759.01328706741
1,1,94,51280.480518102646
1,1,95,51802.141087293625
1,1,96,52323.561717271805
1,1,97,52845.62897372246
1,1,98,53368.437037706375
1,1,99,53892.82309103012
1,1,100,54415.14085769653
1,1,101,54941.45542597771
1,1,102,55465.205206394196
1,1,103,55984.97694897652
1,1,104,56514.64385843277
1,1,105,57036.67816185951
1,1,106,57558.154422044754
1,1,107,58080.50542593002
1,1,108,58602.62845182419
1,1,109,59123.52960848808
1,1,110,59643.355399131775
1,1,111,60163.936703681946
1,1,112,60684.91407084465
1,1,113,61208.61222934723
1,1,114,61731.393662691116
1,1,115,62254.15746951103
1,1,116,62776.569699287415
1,1,117,63297.65233755112
1,1,118,63817.95391654968
1,1,119,64340.86388707161
1,1,120,64862.0225276947
1,1,121,65383.23953127861
1,1,122,65908.39912962914
1,1,123,66428.86239743233
1,1,124,66947.86814975739
1,1,125,67467.07085847855
1,1,126,67985.86698007584
1,1,127,68509.56141090393
1,1,128,69031.3560693264
1,1,129,69550.76312756538
1,1,130,70068.02888131142
1,1,131,70586.23689436913
1,1,132,71106.01089811325
1,1,133,71624.53050541878
1,1,134,72145.29012703896
1,1,135,72665.93820333481
1,1,136,73184.68038654327
1,1,137,73703.71341538429
1,1,138,74222.61888933182
1,1,139,74742.62915205956
1,1,140,75261.04472088814
1,1,141,75778.99846291542
1,1,142,76299.10838770866
1,1,143,76816.2968826294
1,1,144,77335.92090344429
1,1,145,77854.72021317482
1,1,146,78375.84536981583
1,1,147,78894.53816628456
1,1,148,79413.38449335098
1,1,149,79931.99393343925
1,1,150,80454.83035850525
1,1,151,80974.60593366623
1,1,152,81493.93309521675
1,1,153,82011.64909005165
1,1,154,82527.7082130909
1,1,155,83046.62201690674
1,1,156,83562.32468724251
1,1,157,84079.52049779892
1,1,158,84596.51614618301
1,1,159,85115.28839969635
1,1,160,85634.16097402573
1,1,161,86152.21982383728
