17,17,0,387.00756645202637
13,13,1,1069.1339359283447
11,11,2,1746.447069644928
9,9,3,2417.3462133407593
9,10,4,3082.034474849701
7,7,5,3741.7315385341644
7,7,6,4395.393138885498
6,6,7,5038.696860790253
6,6,8,5675.942372083664
5,5,9,6305.501563072205
5,5,10,6927.675172328949
4,4,11,7542.309206724167
3,3,12,8149.891741991043
3,3,13,8751.522402763367
3,3,14,9342.675202131271
2,2,15,9925.11250281334
2,2,16,10500.49176621437
1,1,17,11070.77061343193
1,1,18,11630.014793634415
1,2,19,12188.63531923294
1,2,20,12740.991695642471
1,2,21,13289.488657712936
1,1,22,13837.661009550095
1,1,23,14384.9584004879
1,1,24,14931.7481341362
1,1,25,15472.989666700363
1,1,26,16010.57782292366
1,1,27,16547.357137918472
1,1,28,17085.490808963776
1,1,29,17623.16374182701
1,1,30,18164.63667821884
1,1,31,18703.128136634827
1,1,32,19240.092738628387
1,1,33,19777.69752764702
1,1,34,20315.80636715889
1,1,35,20852.60017991066
1,1,36,21390.238765239716
1,1,37,21928.997441530228
1,1,38,22465.059860944748
1,1,39,23002.343891382217
1,1,40,23537.248070955276
1,1,41,24072.18917822838
1,1,42,24609.14487338066
1,1,43,25146.22321009636
1,1,44,25681.044452905655
1,1,45,26221.170704126358
1,1,46,26757.388644456863
1,1,47,27290.542269468307
1,1,48,27824.839539289474
1,1,49,28357.516685962677
1,1,50,28890.802294015884
1,1,51,29425.326909303665
1,1,52,29959.131080150604
1,1,53,30492.322925806046
1,1,54,31027.19883608818
1,1,55,31560.72042298317
1,1,56,32093.574996709824
1,1,57,32625.953413248062
1,1,58,33159.24882555008
1,1,59,33693.696684122086
1,1,60,34227.684311151505
1,1,61,34759.10593867302
1,1,62,35292.060792684555
1,1,63,35823.90740728378
1,1,64,36354.41896224022
1,1,65,36886.46277976036
1,1,66,37419.08473277092
1,1,67,37949.71974945068
1,1,68,38480.18380498886
1,1,69,39009.8197786808
1,1,70,39545.6349875927
1,1,71,40075.11085796356
1,1,72,40605.81151294708
1,1,73,41141.67021107674
1,1,74,41672.3561937809
1,1,75,42202.98463177681
1,1,76,42735.38388633728
1,1,77,43266.72705769539
1,1,78,43795.18865418434
1,1,79,44325.87754178047
1,1,80,44856.04719090462
1,1,81,45386.17081809044
1,1,82,45916.73688006401
1,1,83,46448.01967430115
1,1,84,46978.1696908474
1,1,85,47510.26880264282
1,1,86,48043.29202032089
1,1,87,48575.1676299572
1,1,88,49105.70426774025
1,1,89,49637.47698712349
1,1,90,50166.4536883831
1,1,91,50697.7529027462
1,1,92,51229.29795742035
1,1,93,51760.368060112
1,1,94,52289.50357723236
1,1,95,52820.616478681564
1,1,96,53349.7343146801
1,1,97,53882.598561525345
1,1,98,54414.396423101425
1,1,99,54942.85544061661
1,1,100,55471.951853752136
1,1,101,56001.01429390907
1,1,102,56531.197295188904
1,1,103,57060.40181803703
1,1,104,57590.789478302
1,1,105,58119.51184105873
1,1,106,58647.35802960396
1,1,107,59174.305218696594
1,1,108,59703.98557329178
1,1,109,60232.40351200104
1,1,110,60760.68911242485
1,1,111,61289.79966688156
1,1,112,61816.83289408684
1,1,113,62344.842898368835
1,1,114,62879.013246536255
1,1,115,63403.778215646744
1,1,116,63933.16899204254
1,1,117,64463.080674409866
1,1,118,64992.53349280357
1,1,119,65520.14017891884
1,1,120,66048.50100064278
1,1,121,66576.79271483421
1,1,122,67104.44653940201
1,1,123,67631.1813416481
1,1,124,68158.83780884743
1,1,125,68686.3934803009
1,1,126,69213.32486724854
1,1,127,69739.85803055763
1,1,128,70267.61230969429
1,1,129,70792.84871482849
1,1,130,71319.76499390602
1,1,131,71845.5884885788
1,1,132,72372.34730911255
1,1,133,72897.33246779442
1,1,134,73422.20220088959
1,1,135,73948.21794342995
1,1,136,74473.97785258293
1,1,137,74999.01212358475
1,1,138,75522.94000220299
1,1,139,76048.52114224434
1,1,140,76576.42708706856
1,1,141,77104.13387155533
1,1,142,77630.46404409409
1,1,143,78156.63174438477
1,1,144,78681.86540150642
1,1,145,79210.19788765907
1,1,146,79738.07377004623
1,1,147,80265.07120132446
1,1,148,80791.02980780602
1,1,149,81317.2271771431
1,1,150,81842.54078149796
1,1,151,82370.77146100998
1,1,152,82895.98090195656
1,1,153,83421.76265478134
1,1,154,83946.49890780449
1,1,155,84472.70568299294
1,1,156,84996.18784403801
1,1,157,85522.62051963806
1,1,158,86049.25696325302
