620,620,0,20.261614561080933
602,602,1,23.93958806991577
593,593,2,24.249202966690063
586,586,3,24.565715074539185
586,607,4,24.84706711769104
586,605,5,25.127623081207275
584,584,6,25.415958642959595
572,572,7,25.705914735794067
572,619,8,25.976454734802246
572,591,9,26.271942615509033
572,620,10,26.56073760986328
572,602,11,26.843345165252686
572,604,12,27.138124227523804
572,609,13,27.415016412734985
572,611,14,27.697274684906006
